Pnum,Section,Owner,Mixed species,Species,State code,Closed,Clear date,Missing entire brood,Suspected predation,Lay date,April lay date,Lay date uncertainty,Lay date visit interval,Laying rate,Incubation started,Num broken eggs,Expected hatch date,Hatch date,April hatch date,Incubation duration,Total egg weight,Num eggs weighed,Clutch size,Num chicks,Num chicks ringed,April ring date,Ring day,Num live chicks,Num dead chicks,Num fledglings,Mean chick weight,Num linked pulli records,Num linked adult records,Father,Mother,Identified adults,Chick ids,Dead ringed chick ids,Experiment codes,Num eggs manipulated,Comments,Legacy average egg weight,Legacy max nest state code,Legacy last visit date,Legacy hatch age in days,Legacy april hatch date,Legacy predation,Legacy clutch accuracy,Legacy mean fledge weight,Legacy num ringed dead chicks
20201B199,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B2,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B20,b,Richard Cope,false,g,6,true,01-06-2020,,,23-04-2020,23,0,4,1.00,true,0,12-05-2020,11-05-2020,41,12,5.10,3,7,7,5,55,15,5,2,5,14.58,5,2,ty70134,ty70132,"ty70132, ty70134",,,,0,FON,,,,,,,,,
20201B200,b,Keith Mc Mahon,false,b,6,true,26-05-2020,,,08-04-2020,8,0,7,1.00,true,0,02-05-2020,03-05-2020,33,14,3.17,3,12,10,10,47,15,10,0,10,10.77,10,3,and6637,avl3018,"01101744d1, avl3018",,,,0,"possibly coati, not hatched fon, male",,,,,,,,,
20201B201,b,Richard Cope,false,b,6,true,25-05-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B203,b,Keith Mc Mahon,false,b,6,true,06-06-2020,,,25-04-2020,25,0,3,,true,0,10-05-2020,21-05-2020,51,24,3.30,3,3,3,1,65,15,1,0,1,9.80,1,1,abj6165,,0700ee4375,,,,0,"female inside, unringed no eggs, fon unringed, chicks very hungry didn't try to catch",,,,,,,,,
20201B204,b,Richard Cope,false,b,6,true,01-06-2020,,,20-04-2020,20,0,7,1.00,true,0,10-05-2020,09-05-2020,39,12,4.40,4,8,8,5,53,15,5,0,5,10.12,5,3,,j215810,"j215810, 01103f91d7",,,,0,"warm eggs, FON",,,,,,,,,
20201B205,b,Richard Cope,false,g,6,true,01-06-2020,,,21-04-2020,21,0,7,1.00,true,0,10-05-2020,11-05-2020,41,14,5.00,3,7,6,5,55,15,5,0,5,15.74,5,2,vz32583,ty70131,"01101767d7, ty70131",,,,0,"warm eggs, FON, FON",,,,,,,,,
20201B206,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B207,b,Richard Cope,false,g,6,true,01-06-2020,,,22-04-2020,22,0,4,,true,0,08-05-2020,12-05-2020,42,17,6.60,4,4,3,3,56,15,3,0,3,18.27,3,4,ty70159,,"tv44280, 0110177fc7, ty70159, ty70133",,,,0,"box re-hung on adjacent Hawthorn, FON, FON, FON, FON, FON",,,,,,,,,
20201B208,b,Richard Cope,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B21,b,Richard Cope,false,,6,true,25-05-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B211,b,Keith Mc Mahon,false,b,6,true,04-06-2020,,,20-04-2020,20,0,6,1.00,true,0,10-05-2020,09-05-2020,39,12,3.50,3,8,7,7,53,15,7,0,7,11.07,7,1,,avl3093,avl3093,,,,0,"nothing on fp, no birds caught",,,,,,,,,
20201B212,b,Richard Cope,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B213,b,Richard Cope,false,b,6,true,22-05-2020,,,20-04-2020,20,0,7,1.00,true,0,11-05-2020,11-05-2020,41,13,4.20,4,9,7,0,,,,6,0,,0,1,,avl5777,avl5777,,,,0,"FON, FON",,,,,,,,,
20201B214,b,Richard Cope,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B215,b,Richard Cope,false,b,6,true,18-05-2020,,,17-04-2020,17,0,7,1.00,true,0,08-05-2020,08-05-2020,38,13,4.10,4,9,8,0,,,,8,0,,0,0,,,,,,,0,FON,,,,,,,,,
20201B216,b,Keith Mc Mahon,false,b,6,true,06-06-2020,,,30-04-2020,30,0,6,,true,0,19-05-2020,18-05-2020,48,12,3.50,3,7,5,2,62,15,2,3,2,8.45,2,1,,avl6523,avl6523,,,,0,,,,,,,,,,
20201B217,b,Richard Cope,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B218,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,bluti flew out,,,,,,,,,
20201B219,b,Keith Mc Mahon,false,b,6,true,04-06-2020,,,20-04-2020,20,0,6,0.33,true,0,08-05-2020,,,,3.40,3,6,,0,,,,0,0,,0,0,,,,,,,0,"female ring starts afh5, eggs cold",,,,,,,,,
20201B22,b,Richard Cope,false,b,6,true,28-05-2020,,,14-04-2020,14,0,7,1.00,true,0,03-05-2020,04-05-2020,34,14,3.70,3,7,7,7,48,15,7,0,7,11.64,7,2,,afh4455,"afh4455, 011016f344",,,,0,"eggs warm, FON, FON",,,,,,,,,
20201B220,b,Keith Mc Mahon,false,b,6,true,04-06-2020,,,19-04-2020,19,0,6,1.00,true,0,12-05-2020,12-05-2020,42,13,3.50,3,11,11,11,56,15,11,0,11,10.12,11,3,abj6162,afh3624,"afh3624, 01103f5312, 03000375e0",,,,0,not hatched,,,,,,,,,
20201B221,b,Keith Mc Mahon,false,g,6,true,22-05-2020,,,19-04-2020,19,0,3,,true,0,10-05-2020,11-05-2020,41,14,5.20,3,9,9,0,,,,2,0,,0,1,vz33585,,0700edc871,,,,0,"not hatched female unringed, not hatched",,,,,,,,,
20201B222,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B223,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B224,b,Richard Cope,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B225,b,Richard Cope,false,g,6,true,20-05-2020,,,15-04-2020,15,0,7,,true,0,05-05-2020,06-05-2020,36,14,6.90,4,8,8,0,,,,8,0,,0,2,vz30587,tx42888,"0110177b5f, 01101778a6",,,,0,"cold uncovered, FON",,,,,,,,,
20201B226,b,Richard Cope,false,b,6,true,28-05-2020,,,16-04-2020,16,0,7,1.00,true,0,07-05-2020,07-05-2020,37,13,4.70,4,9,9,9,51,15,9,0,9,11.38,9,3,afh4148,afh4874,"afh4874, 01103f58b8, 011016f4f8",,,,0,"FON, FON",,,,,,,,,
20201B227,b,Richard Cope,false,g,6,true,01-06-2020,,,20-04-2020,20,0,7,0.50,true,0,11-05-2020,11-05-2020,41,13,5.10,3,9,7,7,55,15,7,0,7,17.29,7,1,vs84262,ty70133,"01101787bd, ty70133",,,,0,"warm eggs, FON",,,,,,,,,
20201B228,b,Richard Cope,false,b,6,true,29-05-2020,,,15-04-2020,15,0,7,1.00,true,0,07-05-2020,08-05-2020,38,14,4.10,4,10,8,8,52,15,8,0,8,10.26,8,1,j215723,,01103fc7e4,,,,0,"FON, FON, female noted as being unringed",,,,,,,,,
20201B229,b,Richard Cope,false,b,6,true,29-05-2020,,,18-04-2020,18,0,7,1.00,true,0,07-05-2020,08-05-2020,38,14,4.50,4,7,7,7,52,15,7,0,7,9.97,7,1,,avl5581,avl5581,,,,0,FON,,,,,,,,,
20201B23,b,Richard Cope,false,b,6,true,05-06-2020,,,24-04-2020,24,0,4,1.00,true,0,14-05-2020,15-05-2020,45,14,5.10,4,8,8,8,59,15,8,0,8,8.40,8,2,s883651,,"0110175365, s883651",,,,0,"FON, FON",,,,,,,,,
20201B24,b,Richard Cope,false,b,6,true,28-05-2020,,,15-04-2020,15,0,7,1.00,true,0,07-05-2020,06-05-2020,36,12,3.90,4,10,10,10,50,15,10,0,10,11.21,10,2,j215813,j215815,"j215815, 01103fc449, j215813",,,,0,"FON, FON",,,,,,,,,
20201B25,b,Richard Cope,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B26,b,Richard Cope,false,,6,true,25-05-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B27,b,Richard Cope,false,g,6,true,29-05-2020,,,19-04-2020,19,0,7,1.00,true,0,09-05-2020,08-05-2020,38,12,4.60,3,8,8,2,52,15,2,0,2,16.70,2,2,,tr43266,tr43266,,,,0,"FON, FON, FON",,,,,,,,,
20201B28,b,Keith Mc Mahon,false,b,6,true,26-05-2020,true,,21-04-2020,21,0,3,1.00,true,0,12-05-2020,12-05-2020,42,13,3.70,3,9,9,0,,,,0,0,,0,1,,j215848,01103fb8e2,,,,0,not hatched,,,,,,,,,
20201B29,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B3,b,Keith Mc Mahon,false,g,6,true,04-06-2020,,,19-04-2020,19,0,6,0.75,true,0,08-05-2020,08-05-2020,38,13,5.10,3,7,6,6,52,15,6,0,6,19.50,6,2,,vz30775,"vz30775, 0700ede8f8",,,,0,no sign of male,,,,,,,,,
20201B30,b,Keith Mc Mahon,false,,6,true,26-05-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B31,b,Keith Mc Mahon,false,g,6,true,04-06-2020,,,24-04-2020,24,0,4,,true,0,13-05-2020,12-05-2020,42,12,5.50,3,7,7,7,56,15,7,0,7,17.26,7,3,tr42596,tw77053,"0110177db0, tw77053",,,,0,female unringed,,,,,,,,,
20201B32,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B33,b,Keith Mc Mahon,false,b,6,true,04-06-2020,,,23-04-2020,23,0,3,1.00,true,0,14-05-2020,14-05-2020,44,13,2.90,3,9,8,8,58,15,8,2,6,9.55,8,1,,j215738,j215738,,"avl3475, avl3478",,0,"not hatched, nothing on fp",,,,,,,,,
20201B34,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B35,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B36,b,Keith Mc Mahon,false,b,6,true,24-05-2020,,,26-04-2020,26,0,4,0.50,true,0,13-05-2020,,,,2.80,3,5,,0,,,,0,0,,0,0,,,,,,,0,"not hatched, not hatched, not hatched, not hatched, not hatched, not hatched, very long incubation, eggs now cold",,,,,,,,,
20201B37,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B38,b,Keith Mc Mahon,false,b,6,true,04-06-2020,,,19-04-2020,19,0,6,1.00,true,0,09-05-2020,08-05-2020,38,12,3.40,3,8,8,8,52,15,8,0,8,10.80,8,2,j215730,s882605,"01103f94dd, 011016a57e",,,,0,,,,,,,,,,
20201B39,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B4,b,Keith Mc Mahon,false,g,6,true,26-05-2020,,,13-04-2020,13,0,7,1.00,true,0,04-05-2020,04-05-2020,34,13,4.90,3,9,9,9,48,15,9,0,9,18.87,9,3,tr43324,vz32629,"vz32629, 0110177062, 0700edc808",,,,0,not hatched female off nest,,,,,,,,,
20201B40,b,Keith Mc Mahon,false,b,6,true,16-06-2020,,,23-04-2020,23,0,3,0.75,true,0,13-05-2020,15-05-2020,45,15,3.00,3,8,7,0,,,,3,0,,0,2,avl3008,s884676,"0110173fe3, 01103fba4b",,,,0,not hatched,,,,,,,,,
20201B42,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B43,b,Keith Mc Mahon,false,g,6,true,04-06-2020,,,24-04-2020,24,0,4,1.00,true,0,14-05-2020,14-05-2020,44,13,5.60,3,8,7,5,58,15,5,0,5,15.82,5,2,vz30787,tw77126,"01101761d4, tw77126",,,,0,"female unringed, not hatched",,,,,,,,,
20201B44,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B45,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B46,b,Keith Mc Mahon,false,b,6,true,04-06-2020,,,18-04-2020,18,0,6,1.00,true,0,10-05-2020,10-05-2020,40,12,3.10,3,11,10,10,54,15,10,0,10,10.85,10,3,abj6131,avl3015,"0700ede1e8, 01103fb020, avl3015",,,,0,not hatched female ringed,,,,,,,,,
20201B47,b,Keith Mc Mahon,false,,6,true,23-05-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B48,b,Keith Mc Mahon,false,g,6,true,16-06-2020,,,24-04-2020,24,0,4,,true,0,13-05-2020,15-05-2020,45,15,5.10,3,7,6,3,59,15,3,0,3,16.07,3,1,,tr43327,01101778aa,,,,0,"not hatched, not hatched, nothing caught, birds alarm calling all around",,,,,,,,,
20201B49,b,Keith Mc Mahon,false,g,6,true,04-06-2020,,,19-04-2020,19,0,6,1.00,true,0,08-05-2020,08-05-2020,38,13,5.20,3,7,7,7,52,15,7,0,7,16.84,7,2,,tx42362,"0110176521, tx42362",,,,0,no visits on fp,,,,,,,,,
20201B5,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B51,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B52,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B53,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B54,b,Keith Mc Mahon,false,,6,true,26-05-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B55,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B56,b,Keith Mc Mahon,false,b,6,true,18-05-2020,,,14-04-2020,14,0,7,1.00,true,0,05-05-2020,04-05-2020,34,12,3.30,3,9,8,0,,,,8,0,,0,2,afh4382,avl3020,"afh4382, avl3020",,,,0,"female unringed, not hatched, nothing on fp",,,,,,,,,
20201B57,b,Keith Mc Mahon,false,g,6,true,10-06-2020,,,19-04-2020,19,0,6,1.00,true,0,10-05-2020,11-05-2020,41,14,4.40,3,9,9,9,55,15,9,0,9,17.59,9,1,,tw77051,tw77051,,,,0,"female unringed, not hatched, not hatched, nothing on fp, both parents alarm calling",,,,,,,,,
20201B58,b,Keith Mc Mahon,false,b,6,true,04-06-2020,,,27-04-2020,27,0,7,1.00,true,0,15-05-2020,14-05-2020,44,12,3.30,3,6,6,5,58,15,5,3,2,8.96,5,3,,afh4060,"afh4060, 011016d138",,"avl3484, avl3485, avl3483",,0,only caught female,,,,,,,,,
20201B59,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B60,b,Keith Mc Mahon,false,b,6,true,04-06-2020,,,16-04-2020,16,0,6,1.00,true,0,11-05-2020,10-05-2020,40,12,3.20,3,13,11,11,54,15,11,5,6,8.61,11,1,,avl3094,avl3094,,"avl3359, avl3368, avl3365, avl3363, avl3358",,0,"eggs shiny but cold, female unringed, nothing on fp",,,,,,,,,
20201B62,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B62A,b,Keith Mc Mahon,false,b,6,true,18-05-2020,,,16-04-2020,16,0,6,0.67,true,0,07-05-2020,08-05-2020,38,14,2.90,3,9,9,0,,,,7,0,,0,0,,,,,,,0,"female unringed, not hatched, nothing on fp, look about 8 days old",,,,,,,,,
20201B63,b,Keith Mc Mahon,false,b,6,true,04-06-2020,,,16-04-2020,16,0,6,1.00,true,0,07-05-2020,08-05-2020,38,13,3.00,3,10,9,9,52,15,9,0,9,10.76,9,2,avl3039,abj6203,"0300027175, avl3039",,,,0,"female ringed, red tag, male unringed, female ring ends 03, not hatched, not hatched",,,,,,,,,
20201B64,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B65,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B66,b,Keith Mc Mahon,false,b,6,true,04-06-2020,,,17-04-2020,17,0,6,1.00,true,0,10-05-2020,09-05-2020,39,11,3.60,3,12,12,12,53,15,12,0,12,11.52,12,3,z628438,avl3092,"0700ee3bbe, z628438, avl3092",,,,0,female unringed,,,,,,,,,
20201B67,b,Keith Mc Mahon,false,g,6,true,28-05-2020,,,25-04-2020,25,0,7,1.00,true,0,14-05-2020,14-05-2020,44,13,4.60,3,7,4,0,,,,3,0,,0,1,,tw77127,tw77127,,,,0,"eggs lukewarm, not hatched, didn't fp young cold and hungry, did not see male",,,,,,,,,
20201B68,b,Keith Mc Mahon,false,b,6,true,04-06-2020,,,20-04-2020,20,0,4,0.67,true,0,09-05-2020,10-05-2020,40,13,3.00,3,8,8,8,54,15,8,0,8,10.26,8,1,,afh4035,"afh4035, 01101707c5",,,,0,"small egg, female ringed, female unringed, not hatched",,,,,,,,,
20201B69,b,Keith Mc Mahon,false,b,6,true,04-06-2020,,,20-04-2020,20,0,6,1.00,true,0,11-05-2020,12-05-2020,42,14,3.20,3,9,9,9,56,15,9,0,9,10.27,9,1,,avl3214,avl3214,,,,0,"female unringed, not hatched female ringed, not hatched, not hatched, nothing on fp",,,,,,,,,
20201B7,b,Keith Mc Mahon,false,b,6,true,18-05-2020,true,,15-04-2020,15,0,6,,true,0,06-05-2020,04-05-2020,34,11,,,9,9,0,,,,0,0,,0,3,j215732,avl3019,"01103fd790, avl3019, j215732",,,,0,"not hatched female unringed, male",,,,,,,,,
20201B70,b,Keith Mc Mahon,false,,6,true,21-05-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B71,b,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B72,b,Keith Mc Mahon,false,b,6,true,26-05-2020,,,16-04-2020,16,0,6,,,0,,,,,2.60,3,8,,0,,,,0,0,,0,0,,,,,,,0,still cold,,,,,,,,,
20201B75,b,Keith Mc Mahon,false,b,6,true,27-05-2020,,,16-04-2020,16,0,6,,true,0,06-05-2020,05-05-2020,35,12,3.40,3,8,8,8,49,15,8,0,8,10.65,8,3,avl3025,z629737,"0110175298, avl3025, z629737",,,,0,"female ringed, suspected male",,,,,,,,,
20201B76,b,Keith Mc Mahon,false,g,6,true,28-05-2020,,,17-04-2020,17,0,6,1.00,true,0,07-05-2020,07-05-2020,37,13,4.70,3,8,7,7,51,15,7,0,7,18.29,7,3,tv44238,vz32977,"vz32977, 0110176c06, 0700ed8f58",,,,0,not hatched,,,,,,,,,
20201B77,b,Richard Cope,false,b,6,true,28-05-2020,,,15-04-2020,15,0,7,,true,0,06-05-2020,05-05-2020,35,12,4.20,4,9,9,9,49,15,9,0,9,10.81,9,2,,z629573,"0110170030, z629573",,,,0,"FON, FON, female noted as tagged, male likewise unringed",,,,,,,,,
20201B78,b,Richard Cope,false,,6,true,06-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B79,b,Richard Cope,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B79A,b,Richard Cope,false,b,6,true,28-05-2020,,,14-04-2020,14,0,7,1.00,true,0,06-05-2020,06-05-2020,36,13,3.30,3,10,10,10,50,15,10,0,10,10.85,10,1,and6846,,01103f431d,,,,0,"FON, FON, female noted as unringed",,,,,,,,,
20201B8,b,Keith Mc Mahon,false,b,6,true,26-05-2020,,,16-04-2020,16,0,6,1.00,true,0,07-05-2020,06-05-2020,36,12,3.80,3,9,9,9,50,15,9,0,9,11.51,9,3,j215736,avl3030,"01103f90a2, j215736, avl3030",,,,0,not hatched,,,,,,,,,
20201B80,b,Richard Cope,false,b,6,true,30-05-2020,,,24-04-2020,24,0,4,1.00,true,0,17-05-2020,16-05-2020,46,12,4.10,4,11,9,0,,,,6,0,,0,1,,avl7843,avl7843,,,,0,"FON, FON",,,,,,,,,
20201B80A,b,Richard Cope,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,box re-hung after tree came down,,,,,,,,,
20201B81,b,Richard Cope,false,g,6,true,05-06-2020,,,26-04-2020,26,0,6,1.00,true,0,14-05-2020,14-05-2020,44,13,7.00,4,6,4,2,58,15,3,1,1,13.77,3,1,,ty70197,ty70197,,ty70225,,0,"warm eggs, FON, FON",,,,,,,,,
20201B84,b,Richard Cope,false,b,6,true,28-05-2020,,,17-04-2020,17,0,7,1.00,true,0,07-05-2020,07-05-2020,37,13,4.00,4,8,7,7,51,15,7,0,7,11.40,7,1,avl5582,,avl5582,,,,0,"FON, warm eggs, FON, FON",,,,,,,,,
20201B85,b,Richard Cope,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B86,b,Richard Cope,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B87,b,Richard Cope,false,g,6,true,18-05-2020,,,19-04-2020,19,0,7,1.00,true,0,09-05-2020,08-05-2020,38,12,5.20,3,8,7,0,,,,7,0,,0,1,,vz30591,vz30591,,,,0,"FON, FON",,,,,,,,,
20201B88,b,Richard Cope,false,b,6,true,28-05-2020,,,17-04-2020,17,0,7,1.00,true,0,07-05-2020,06-05-2020,36,12,4.80,4,8,8,8,50,15,8,1,7,11.38,8,2,abj6155,,"0300029b68, abj6155",,avl5759,,0,"FON, FON, second code scanned as 0300029b6f but not found in ebmp?",,,,,,,,,
20201B89,b,Richard Cope,false,b,6,true,27-05-2020,,,11-04-2020,11,0,7,1.00,true,0,04-05-2020,03-05-2020,33,11,3.90,4,12,10,8,47,15,10,1,7,8.70,10,2,,abj6167,"abj6167, 0700edaccd",,unrrunt,,0,"eggs warm, fon, FON",,,,,,,,,
20201B90,b,Richard Cope,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B91,b,Richard Cope,false,b,6,true,29-05-2020,,,18-04-2020,18,0,7,,true,0,07-05-2020,07-05-2020,37,13,4.80,4,7,6,6,51,15,6,0,6,10.55,6,1,,avl5544,avl5544,,,,0,"FON, FON",,,,,,,,,
20201B92,b,Richard Cope,false,b,6,true,01-06-2020,,,21-04-2020,21,0,7,1.00,true,0,08-05-2020,11-05-2020,41,16,3.20,3,5,4,4,55,15,4,0,4,10.48,4,2,,j215816,"01103fa9e6, j215816",,,,0,"FON, FON, FON",,,,,,,,,
20201B93,b,Richard Cope,false,,6,true,25-05-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B94,b,Richard Cope,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B95,b,Richard Cope,false,b,6,true,29-05-2020,,,15-04-2020,15,0,7,,true,0,06-05-2020,05-05-2020,35,12,4.50,4,9,9,9,49,15,9,0,9,11.66,9,3,j215803,s884764,"s884764, 01103fc5ae, 01103fbe90",,,,0,"FON, FON",,,,,,,,,
20201B96,b,Richard Cope,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201B97,b,Keith Mc Mahon,false,g,6,true,04-06-2020,,,18-04-2020,18,0,6,1.00,true,0,06-05-2020,06-05-2020,36,12,5.20,3,7,7,6,50,15,6,0,6,18.45,6,2,,te80864,01101767cb,,,,0,"not hatched, no sign of male",,,,,,,,,
20201B98,b,Richard Cope,false,b,6,true,29-05-2020,,,18-04-2020,18,0,7,1.00,true,0,08-05-2020,07-05-2020,37,12,4.70,4,8,7,7,51,15,7,0,7,11.37,7,1,avl5545,,avl5545,,,,0,"FON, FON",,,,,,,,,
20201B99,b,Keith Mc Mahon,false,b,6,true,04-06-2020,,,26-04-2020,26,0,7,0.50,true,0,15-05-2020,15-05-2020,45,13,3.20,3,7,7,3,59,15,3,2,3,8.17,3,2,avl3369,afh4119,"01103f8ea3, avl3369",,,,0,,,,,,,,,,
20201B99A,b,Keith Mc Mahon,false,b,6,true,02-06-2020,,,29-04-2020,29,0,6,,true,0,20-05-2020,19-05-2020,49,12,3.50,3,9,7,0,,,,4,0,,0,0,,,,,,,0,"didn't try to catch, chicks dying",,,,,,,,,
20201C1,c,J Haynes,false,m,6,true,30-05-2020,,,17-04-2020,17,0,8,,true,0,06-05-2020,07-05-2020,37,14,4.50,4,7,6,6,51,15,6,0,6,11.32,6,3,avl4257,abj6391,"01103f9217, abj6391, avl4257",,,,0,"FON, FON, FON, faceplate, catching, catching, catching",,,,,,,,,
20201C10,c,J Haynes,false,g,6,true,27-05-2020,,,16-04-2020,16,0,8,,true,0,06-05-2020,05-05-2020,35,12,7.60,4,8,8,8,49,15,8,0,8,19.46,8,2,te80995,ty68508,"0110178d7c, ty68508",,,,0,"faceplate, catching",,,,,,,,,
20201C101,c,J Haynes,false,b,6,true,30-05-2020,,,18-04-2020,18,0,8,,true,0,08-05-2020,08-05-2020,38,13,3.30,3,8,5,5,52,15,5,1,5,10.92,5,1,,avl4313,avl4313,,,,0,"faceplate, faceplate, catching",,,,,,,,,
20201C102,c,J Haynes,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201C103,c,J Haynes,false,,6,true,07-07-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201C104,c,J Haynes,false,,6,true,24-05-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
